name,link,category
Каша протеиновая «Овсяная с клубникой»,https://vkusvill.ru/goods/kasha-proteinovaya-ovsyanaya-s-klubnikoy-30796.html,"Крупы, макароны, мука"
Каша протеиновая «Овсяная с семенами чиа»,https://vkusvill.ru/goods/kasha-proteinovaya-ovsyanaya-s-semenami-chia-30797.html,"Крупы, макароны, мука"
Каша протеиновая «Овсяная с шоколадом»,https://vkusvill.ru/goods/kasha-proteinovaya-ovsyanaya-s-shokoladom-30803.html,"Крупы, макароны, мука"
Каша протеиновая «Овсяная» толокно-лён,https://vkusvill.ru/goods/kasha-proteinovaya-ovsyanaya-tolokno-lyen-30793.html,"Крупы, макароны, мука"
Каша протеиновая «Овсяная» яблоко-корица,https://vkusvill.ru/goods/kasha-proteinovaya-ovsyanaya-yabloko-koritsa-30795.html,"Крупы, макароны, мука"
Киноа,https://vkusvill.ru/goods/kinoa-19761.html,"Крупы, макароны, мука"
"Колечки амарантовые «Какао», 150 г",https://vkusvill.ru/goods/kolechki-amarantovye-kakao-150-g-84162.html,"Крупы, макароны, мука"
Крем-суп гороховый «Барбекю»,https://vkusvill.ru/goods/krem-sup-gorokhovyy-barbekyu-62377.html,"Крупы, макароны, мука"
"Крупа «Зелёная гречка», пакетики",https://vkusvill.ru/goods/krupa-zelyenaya-grechka-paketiki-42818.html,"Крупы, макароны, мука"
Крупа Славянская гречневая+ржаная,https://vkusvill.ru/goods/krupa-slavyanskaya-grechnevaya-rzhanaya-73866.html,"Крупы, макароны, мука"
Крупа гречневая (пакетики),https://vkusvill.ru/goods/krupa-grechnevaya-paketiki-28617.html,"Крупы, макароны, мука"
Крупа гречневая Макфа Ядрица быстроразваривающаяся 800 г,https://vkusvill.ru/goods/krupa-grechnevaya-makfa-yadritsa-bystrorazvarivayushchayasya-800-g-40584.html,"Крупы, макароны, мука"
Крупа гречневая зеленая непропаренная,https://vkusvill.ru/goods/krupa-grechnevaya-zelenaya-neproparennaya-17681.html,"Крупы, макароны, мука"
"Крупа гречневая ядрица, 900 г",https://vkusvill.ru/goods/krupa-grechnevaya-yadritsa-900-g-17699.html,"Крупы, макароны, мука"
Крупа из сорго без глютена,https://vkusvill.ru/goods/krupa-iz-sorgo-bez-glyutena-91724.html,"Крупы, макароны, мука"
"Крупа кукурузная, 500 г",https://vkusvill.ru/goods/krupa-kukuruznaya-500-g-29377.html,"Крупы, макароны, мука"
Крупа манная,https://vkusvill.ru/goods/krupa-mannaya-17678.html,"Крупы, макароны, мука"
Крупа манная Макфа из твердых сортов 700 г,https://vkusvill.ru/goods/krupa-mannaya-makfa-iz-tverdykh-sortov-700-g-40587.html,"Крупы, макароны, мука"
Крупа манная из полбы,https://vkusvill.ru/goods/krupa-mannaya-iz-polby-66866.html,"Крупы, макароны, мука"
Крупа манная из твердой пшеницы,https://vkusvill.ru/goods/krupa-mannaya-iz-tverdoy-pshenitsy-51897.html,"Крупы, макароны, мука"
Крупа перловая (пакетики),https://vkusvill.ru/goods/krupa-perlovaya-paketiki-74034.html,"Крупы, макароны, мука"
"Крупа полбяная дробленая, 500 г",https://vkusvill.ru/goods/krupa-polbyanaya-droblenaya-500-g-20233.html,"Крупы, макароны, мука"
"Крупа ячменная перловая, 500 г",https://vkusvill.ru/goods/krupa-yachmennaya-perlovaya-500-g-21020.html,"Крупы, макароны, мука"
Крупа ячневая (пакетики),https://vkusvill.ru/goods/krupa-yachnevaya-paketiki-74027.html,"Крупы, макароны, мука"
Кускус,https://vkusvill.ru/goods/kuskus-19749.html,"Крупы, макароны, мука"
Лапша «Том Ям» со вкусом креветки остро-кислым вкусом,https://vkusvill.ru/goods/lapsha-tom-yam-so-vkusom-krevetki-ostro-kislym-vkusom-79850.html,"Крупы, макароны, мука"
Лапша гречневая «Соба»,https://vkusvill.ru/goods/lapsha-grechnevaya-soba-27867.html,"Крупы, макароны, мука"
Лапша домашняя 130гр,https://vkusvill.ru/goods/lapsha-domashnyaya-130gr-38844.html,"Крупы, макароны, мука"
Лапша домашняя 270гр,https://vkusvill.ru/goods/lapsha-domashnyaya-270gr-38843.html,"Крупы, макароны, мука"
"Лапша домашняя с паприкой, карри и чесноком",https://vkusvill.ru/goods/lapsha-domashnyaya-s-paprikoy-karri-i-chesnokom-83791.html,"Крупы, макароны, мука"
Лапша корейская рисовая быстрого приготовления со вкусом супа Комтан,https://vkusvill.ru/goods/lapsha-koreyskaya-risovaya-bystrogo-prigotovleniya-so-vkusom-supa-komtan-85642.html,"Крупы, макароны, мука"
Лапша лагманная 270гр,https://vkusvill.ru/goods/lapsha-lagmannaya-270gr-38859.html,"Крупы, макароны, мука"
Лапша по-домашнему «Яичная»,https://vkusvill.ru/goods/lapsha-po-domashnemu-yaichnaya-1764.html,"Крупы, макароны, мука"
Лапша пшеничная «Удон»,https://vkusvill.ru/goods/lapsha-pshenichnaya-udon-27866.html,"Крупы, макароны, мука"
Лапша рисовая безглютеновая,https://vkusvill.ru/goods/lapsha-risovaya-bezglyutenovaya-83450.html,"Крупы, макароны, мука"
Лапша с куркумой постная,https://vkusvill.ru/goods/lapsha-s-kurkumoy-postnaya-1765.html,"Крупы, макароны, мука"
Лапша яичная «Лагманная»,https://vkusvill.ru/goods/lapsha-yaichnaya-lagmannaya-74795.html,"Крупы, макароны, мука"
Лапша яичная «Овощная»,https://vkusvill.ru/goods/lapsha-yaichnaya-ovoshchnaya-74798.html,"Крупы, макароны, мука"
Макаронные изделия Barilla Лазанья 500 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-lazanya-500-g-40601.html,"Крупы, макароны, мука"
Макаронные изделия Barilla №1 Капеллини 450 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-1-kapellini-450-g-35198.html,"Крупы, макароны, мука"
Макаронные изделия Barilla №13 Баветте 450 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-13-bavette-450-g-35199.html,"Крупы, макароны, мука"
Макаронные изделия Barilla №30 Филини вермишель 450 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-30-filini-vermishel-450-g-35201.html,"Крупы, макароны, мука"
Макаронные изделия Barilla №5 Спагетти 450 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-5-spagetti-450-g-35197.html,"Крупы, макароны, мука"
Макаронные изделия Barilla №73 Пенне Ригате перья 450 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-73-penne-rigate-perya-450-g-35200.html,"Крупы, макароны, мука"
Макаронные изделия Barilla №98 Фузилли спирали 450 г,https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-98-fuzilli-spirali-450-g-40598.html,"Крупы, макароны, мука"
Макаронные изделия Dalla Costa Disney Динозавры фигурные 250 г,https://vkusvill.ru/goods/makaronnye-izdeliya-dalla-costa-disney-dinozavry-figurnye-250-g-31807.html,"Крупы, макароны, мука"
Макаронные изделия Dalla Costa Disney Зоопарк 250 г,https://vkusvill.ru/goods/makaronnye-izdeliya-dalla-costa-disney-zoopark-250-g-31806.html,"Крупы, макароны, мука"
Макаронные изделия «Алфавит»,https://vkusvill.ru/goods/makaronnye-izdeliya-alfavit-82475.html,"Крупы, макароны, мука"
"Макаронные изделия Бабочки, 450 г",https://vkusvill.ru/goods/makaronnye-izdeliya-babochki-450-g-64810.html,"Крупы, макароны, мука"
Макаронные изделия Бантики,https://vkusvill.ru/goods/makaronnye-izdeliya-bantiki-20990.html,"Крупы, макароны, мука"
"Макаронные изделия «Гнезда спагеттини» с чернилами каракатицы, 300 г",https://vkusvill.ru/goods/makaronnye-izdeliya-gnezda-spagettini-s-chernilami-karakatitsy-300-g-93447.html,"Крупы, макароны, мука"
Макаронные изделия «Игрушки»,https://vkusvill.ru/goods/makaronnye-izdeliya-igrushki-19903.html,"Крупы, макароны, мука"
Макаронные изделия «Лазанья»,https://vkusvill.ru/goods/makaronnye-izdeliya-lazanya-74095.html,"Крупы, макароны, мука"
Макаронные изделия Макфа Перья любительские 400 г,https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-perya-lyubitelskie-400-g-32899.html,"Крупы, макароны, мука"
Макаронные изделия Макфа Ракушки 400 г,https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-rakushki-400-g-32903.html,"Крупы, макароны, мука"
Макаронные изделия Макфа Рожки 400 г,https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-rozhki-400-g-32898.html,"Крупы, макароны, мука"
Макаронные изделия Макфа Спагетти 400 г,https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-spagetti-400-g-32897.html,"Крупы, макароны, мука"
Макаронные изделия Макфа Улитки 400 г,https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-ulitki-400-g-32902.html,"Крупы, макароны, мука"
"Макаронные изделия «Перья» группа B, 400 гр",https://vkusvill.ru/goods/makaronnye-izdeliya-perya-gruppa-b-400-gr-66491.html,"Крупы, макароны, мука"
"Макаронные изделия «Перья» группа А, 400 гр",https://vkusvill.ru/goods/makaronnye-izdeliya-perya-gruppa-a-400-gr-68763.html,"Крупы, макароны, мука"
"Макаронные изделия «Пружина», дурум",https://vkusvill.ru/goods/makaronnye-izdeliya-pruzhina-durum-20268.html,"Крупы, макароны, мука"
Макаронные изделия «Птитим»,https://vkusvill.ru/goods/makaronnye-izdeliya-ptitim-64837.html,"Крупы, макароны, мука"
"Макаронные изделия «Рожки с гребешком», Гальяни, 450 г",https://vkusvill.ru/goods/makaronnye-izdeliya-rozhki-s-grebeshkom-galyani-450-g-77393.html,"Крупы, макароны, мука"
"Макаронные изделия «Ротелли» с морковью, свеклой и шпинатом, 400 г",https://vkusvill.ru/goods/makaronnye-izdeliya-rotelli-s-morkovyu-svekloy-i-shpinatom-400-g-76372.html,"Крупы, макароны, мука"
Макаронные изделия «Спагетти» из твердых сортов пшеницы,https://vkusvill.ru/goods/makaronnye-izdeliya-spagetti-iz-tverdykh-sortov-pshenitsy-63217.html,"Крупы, макароны, мука"
